Gmt time,Open,High,Low,Close,Volume
23.03.2018 06:00:00.000,1.23320,1.23473,1.23320,1.23452,9298.8896
23.03.2018 07:00:00.000,1.23451,1.23490,1.23170,1.23220,13987.4297
23.03.2018 08:00:00.000,1.23219,1.23409,1.23202,1.23365,17300.3398
23.03.2018 09:00:00.000,1.23365,1.23403,1.23196,1.23244,13686.5098
23.03.2018 10:00:00.000,1.23244,1.23343,1.23240,1.23306,11368.9697
23.03.2018 11:00:00.000,1.23307,1.23463,1.23275,1.23445,14448.8096
23.03.2018 12:00:00.000,1.23446,1.23601,1.23342,1.23383,18000.1797
23.03.2018 13:00:00.000,1.23385,1.23464,1.23230,1.23368,17478.4805
23.03.2018 14:00:00.000,1.23369,1.23551,1.23356,1.23375,17694.5
23.03.2018 15:00:00.000,1.23375,1.23627,1.23352,1.23587,17469.6406
23.03.2018 16:00:00.000,1.23587,1.23669,1.23494,1.23629,14062.79
23.03.2018 17:00:00.000,1.23629,1.23683,1.23560,1.23620,11419.7002
23.03.2018 18:00:00.000,1.23617,1.23737,1.23558,1.23677,10623.2402
23.03.2018 19:00:00.000,1.23675,1.23710,1.23606,1.23652,13603.2803
23.03.2018 20:00:00.000,1.23653,1.23668,1.23514,1.23548,9384.71
23.03.2018 21:00:00.000,1.23548,1.23548,1.23548,1.23548,0
23.03.2018 22:00:00.000,1.23548,1.23548,1.23548,1.23548,0
23.03.2018 23:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 00:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 01:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 02:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 03:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 04:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 05:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 06:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 07:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 08:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 09:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 10:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 11:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 12:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 13:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 14:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 15:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 16:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 17:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 18:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 19:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 20:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 21:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 22:00:00.000,1.23548,1.23548,1.23548,1.23548,0
24.03.2018 23:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 00:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 01:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 02:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 03:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 04:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 05:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 06:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 07:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 08:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 09:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 10:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 11:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 12:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 13:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 14:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 15:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 16:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 17:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 18:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 19:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 20:00:00.000,1.23548,1.23548,1.23548,1.23548,0
25.03.2018 21:00:00.000,1.23551,1.23616,1.23531,1.23593,1161.95
25.03.2018 22:00:00.000,1.23593,1.23680,1.23576,1.23674,3001.77
25.03.2018 23:00:00.000,1.23673,1.23674,1.23535,1.23546,4038.52
26.03.2018 00:00:00.000,1.23546,1.23827,1.23520,1.23698,8494.2803
26.03.2018 01:00:00.000,1.23696,1.23716,1.23644,1.23705,7443.5801
26.03.2018 02:00:00.000,1.23706,1.23766,1.23673,1.23755,5774.8799
26.03.2018 03:00:00.000,1.23755,1.23814,1.23723,1.23735,6453.7402
26.03.2018 04:00:00.000,1.23735,1.23764,1.23716,1.23737,4980.02
26.03.2018 05:00:00.000,1.23737,1.23738,1.23649,1.23663,7244.8101
26.03.2018 06:00:00.000,1.23662,1.23708,1.23620,1.23622,10829.1396
26.03.2018 07:00:00.000,1.23621,1.23940,1.23592,1.23830,16924.25
26.03.2018 08:00:00.000,1.23831,1.23988,1.23744,1.23923,14741.8604
26.03.2018 09:00:00.000,1.23923,1.24168,1.23921,1.24061,16649.5898
26.03.2018 10:00:00.000,1.24061,1.24127,1.23987,1.24035,14206.7197
26.03.2018 11:00:00.000,1.24035,1.24170,1.24035,1.24070,15512.7197
26.03.2018 12:00:00.000,1.24068,1.24130,1.24003,1.24007,15767.1104
26.03.2018 13:00:00.000,1.24007,1.24395,1.23984,1.24366,20624.2695
26.03.2018 14:00:00.000,1.24367,1.24491,1.24336,1.24419,18498.4395
26.03.2018 15:00:00.000,1.24419,1.24473,1.24374,1.24403,17410.6406
26.03.2018 16:00:00.000,1.24402,1.24501,1.24372,1.24445,14121.04
26.03.2018 17:00:00.000,1.24445,1.24562,1.24419,1.24528,11771.7305
26.03.2018 18:00:00.000,1.24528,1.24619,1.24523,1.24554,11167.2695
26.03.2018 19:00:00.000,1.24549,1.24567,1.24496,1.24520,12082.4502
26.03.2018 20:00:00.000,1.24519,1.24533,1.24414,1.24443,4729.4399
26.03.2018 21:00:00.000,1.24442,1.24566,1.24431,1.24478,3807.77
26.03.2018 22:00:00.000,1.24478,1.24529,1.24443,1.24523,2809.1599
26.03.2018 23:00:00.000,1.24521,1.24579,1.24488,1.24575,4525.2402
27.03.2018 00:00:00.000,1.24572,1.24572,1.24474,1.24499,7246.6099
27.03.2018 01:00:00.000,1.24499,1.24535,1.24426,1.24433,7909.7798
27.03.2018 02:00:00.000,1.24433,1.24496,1.24426,1.24468,6083.9302
27.03.2018 03:00:00.000,1.24468,1.24554,1.24468,1.24519,5392.8198
27.03.2018 04:00:00.000,1.24519,1.24549,1.24488,1.24500,3845.4099
27.03.2018 05:00:00.000,1.24500,1.24519,1.24432,1.24491,4930.3599
27.03.2018 06:00:00.000,1.24491,1.24766,1.24464,1.24655,12563.4404
27.03.2018 07:00:00.000,1.24650,1.24743,1.24587,1.24654,15640.9004
27.03.2018 08:00:00.000,1.24654,1.24661,1.24264,1.24303,17102.4609
27.03.2018 09:00:00.000,1.24303,1.24310,1.24100,1.24140,13386.1396
27.03.2018 10:00:00.000,1.24142,1.24201,1.24052,1.24072,10602.9199
27.03.2018 11:00:00.000,1.24073,1.24077,1.23899,1.23914,14512.5
27.03.2018 12:00:00.000,1.23912,1.23914,1.23725,1.23873,17563.8594
27.03.2018 13:00:00.000,1.23870,1.23991,1.23777,1.23911,16955.2695
27.03.2018 14:00:00.000,1.23911,1.24092,1.23898,1.23934,19271.4492
27.03.2018 15:00:00.000,1.23935,1.24136,1.23899,1.24086,13611.54
27.03.2018 16:00:00.000,1.24086,1.24159,1.24068,1.24136,12169.6299
27.03.2018 17:00:00.000,1.24136,1.24151,1.24043,1.24095,11663.8203
27.03.2018 18:00:00.000,1.24095,1.24120,1.24003,1.24004,10981.75
27.03.2018 19:00:00.000,1.24001,1.24059,1.23949,1.23966,20914.7207
27.03.2018 20:00:00.000,1.23966,1.24049,1.23966,1.24031,4168.1899
27.03.2018 21:00:00.000,1.24032,1.24081,1.24020,1.24059,6009.6602
27.03.2018 22:00:00.000,1.24058,1.24091,1.24039,1.24065,2912.21
27.03.2018 23:00:00.000,1.24066,1.24091,1.24058,1.24089,3995.0601
28.03.2018 00:00:00.000,1.24089,1.24161,1.24070,1.24129,7783.1699
28.03.2018 01:00:00.000,1.24129,1.24197,1.24095,1.24161,7399.0498
28.03.2018 02:00:00.000,1.24159,1.24216,1.24100,1.24179,5635.54
28.03.2018 03:00:00.000,1.24179,1.24219,1.24167,1.24215,5289.27
28.03.2018 04:00:00.000,1.24215,1.24215,1.24074,1.24085,4993.0498
28.03.2018 05:00:00.000,1.24084,1.24106,1.24033,1.24075,6581.0801
28.03.2018 06:00:00.000,1.24071,1.24071,1.23838,1.23939,13683.0195
28.03.2018 07:00:00.000,1.23939,1.24020,1.23767,1.23990,15657.1299
28.03.2018 08:00:00.000,1.23990,1.24088,1.23964,1.23979,15403.9902
28.03.2018 09:00:00.000,1.23976,1.23988,1.23840,1.23921,15164.6201
28.03.2018 10:00:00.000,1.23922,1.23988,1.23871,1.23913,11737.5898
28.03.2018 11:00:00.000,1.23914,1.24052,1.23886,1.24044,13270.2803
28.03.2018 12:00:00.000,1.24044,1.24089,1.23775,1.23832,18767.4102
28.03.2018 13:00:00.000,1.23830,1.23841,1.23351,1.23432,23625.5605
28.03.2018 14:00:00.000,1.23431,1.23519,1.23375,1.23519,18311.0508
28.03.2018 15:00:00.000,1.23516,1.23603,1.23428,1.23497,14504.3398
28.03.2018 16:00:00.000,1.23499,1.23528,1.23384,1.23462,11878.1602
28.03.2018 17:00:00.000,1.23459,1.23512,1.23142,1.23172,14848.25
28.03.2018 18:00:00.000,1.23172,1.23190,1.23010,1.23131,12243.3604
28.03.2018 19:00:00.000,1.23129,1.23154,1.23003,1.23010,14893.7803
28.03.2018 20:00:00.000,1.23010,1.23100,1.23007,1.23095,5711.02
28.03.2018 21:00:00.000,1.23095,1.23125,1.23064,1.23102,2681.3799
28.03.2018 22:00:00.000,1.23103,1.23137,1.23076,1.23098,3803.3799
28.03.2018 23:00:00.000,1.23098,1.23137,1.23056,1.23129,3265.8601
29.03.2018 00:00:00.000,1.23125,1.23146,1.23018,1.23127,8225.2598
29.03.2018 01:00:00.000,1.23127,1.23243,1.23122,1.23178,9009.6602
29.03.2018 02:00:00.000,1.23177,1.23263,1.23171,1.23235,6345.0098
29.03.2018 03:00:00.000,1.23234,1.23282,1.23202,1.23281,4939.4902
29.03.2018 04:00:00.000,1.23279,1.23313,1.23262,1.23305,6432.8901
29.03.2018 05:00:00.000,1.23304,1.23353,1.23258,1.23340,5671.5098
29.03.2018 06:00:00.000,1.23336,1.23336,1.23040,1.23087,13156.1104
29.03.2018 07:00:00.000,1.23066,1.23181,1.22958,1.23090,15748.1299
29.03.2018 08:00:00.000,1.23088,1.23180,1.23003,1.23071,11721.7695
29.03.2018 09:00:00.000,1.23073,1.23161,1.23005,1.23145,11137.9199
29.03.2018 10:00:00.000,1.23144,1.23279,1.22977,1.23234,10879.9102
29.03.2018 11:00:00.000,1.23233,1.23354,1.23173,1.23183,12913.1104
29.03.2018 12:00:00.000,1.23183,1.23275,1.23068,1.23190,16358.4404
29.03.2018 13:00:00.000,1.23189,1.23354,1.23178,1.23247,14850.3496
29.03.2018 14:00:00.000,1.23247,1.23262,1.22972,1.22989,17556.3906
29.03.2018 15:00:00.000,1.22987,1.23027,1.22841,1.22881,18344.8809
29.03.2018 16:00:00.000,1.22882,1.23007,1.22869,1.22905,12789.5801
29.03.2018 17:00:00.000,1.22908,1.23008,1.22859,1.22964,10561.5703
29.03.2018 18:00:00.000,1.22964,1.23106,1.22938,1.23064,62825.9805
29.03.2018 19:00:00.000,1.23062,1.23084,1.23031,1.23048,7902.3799
29.03.2018 20:00:00.000,1.23049,1.23049,1.23003,1.23009,3721.6699
29.03.2018 21:00:00.000,1.23009,1.23081,1.23003,1.23023,2578.22
29.03.2018 22:00:00.000,1.23023,1.23068,1.23008,1.23046,4051.79
29.03.2018 23:00:00.000,1.23046,1.23049,1.22998,1.23030,5057.1299
30.03.2018 00:00:00.000,1.23030,1.23096,1.22913,1.23012,6721.77
30.03.2018 01:00:00.000,1.23012,1.23138,1.23000,1.23135,5132.8301
30.03.2018 02:00:00.000,1.23135,1.23175,1.23100,1.23150,5450.0298
30.03.2018 03:00:00.000,1.23151,1.23183,1.23115,1.23150,4197.1299
30.03.2018 04:00:00.000,1.23149,1.23180,1.23104,1.23125,6865.3901
30.03.2018 05:00:00.000,1.23125,1.23170,1.23061,1.23071,5745.8901
30.03.2018 06:00:00.000,1.23071,1.23218,1.23065,1.23179,5947.46
30.03.2018 07:00:00.000,1.23178,1.23234,1.23174,1.23234,2651.24
30.03.2018 08:00:00.000,1.23238,1.23313,1.23228,1.23284,3552.6101
30.03.2018 09:00:00.000,1.23284,1.23306,1.23236,1.23274,3118.6899
30.03.2018 10:00:00.000,1.23274,1.23293,1.23267,1.23267,1852
30.03.2018 11:00:00.000,1.23267,1.23280,1.23258,1.23279,1263.91
30.03.2018 12:00:00.000,1.23277,1.23292,1.23260,1.23281,2397.3501
30.03.2018 13:00:00.000,1.23280,1.23292,1.23212,1.23261,3067.3899
30.03.2018 14:00:00.000,1.23258,1.23262,1.23184,1.23217,3302.8999
30.03.2018 15:00:00.000,1.23216,1.23241,1.23145,1.23190,5110.2798
30.03.2018 16:00:00.000,1.23192,1.23282,1.23192,1.23274,3264.99
30.03.2018 17:00:00.000,1.23273,1.23276,1.23209,1.23231,2923.96
30.03.2018 18:00:00.000,1.23232,1.23272,1.23191,1.23270,1933.8101
30.03.2018 19:00:00.000,1.23268,1.23282,1.23192,1.23192,2604.3799
30.03.2018 20:00:00.000,1.23186,1.23300,1.23180,1.23261,1971.66
30.03.2018 21:00:00.000,1.23261,1.23261,1.23261,1.23261,0
30.03.2018 22:00:00.000,1.23261,1.23261,1.23261,1.23261,0
30.03.2018 23:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 00:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 01:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 02:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 03:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 04:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 05:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 06:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 07:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 08:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 09:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 10:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 11:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 12:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 13:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 14:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 15:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 16:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 17:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 18:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 19:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 20:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 21:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 22:00:00.000,1.23261,1.23261,1.23261,1.23261,0
31.03.2018 23:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 00:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 01:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 02:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 03:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 04:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 05:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 06:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 07:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 08:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 09:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 10:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 11:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 12:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 13:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 14:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 15:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 16:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 17:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 18:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 19:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 20:00:00.000,1.23261,1.23261,1.23261,1.23261,0
01.04.2018 21:00:00.000,1.23267,1.23272,1.23202,1.23249,679.92
01.04.2018 22:00:00.000,1.23250,1.23259,1.23138,1.23178,5194.1699
01.04.2018 23:00:00.000,1.23179,1.23215,1.23129,1.23130,4574.5801
02.04.2018 00:00:00.000,1.23130,1.23221,1.23111,1.23221,6807.3101
02.04.2018 01:00:00.000,1.23221,1.23285,1.23217,1.23267,4871.1802
02.04.2018 02:00:00.000,1.23266,1.23282,1.23211,1.23239,2756.48
02.04.2018 03:00:00.000,1.23238,1.23238,1.23166,1.23188,2407.9199
02.04.2018 04:00:00.000,1.23187,1.23188,1.23152,1.23172,2862.04
02.04.2018 05:00:00.000,1.23172,1.23175,1.23136,1.23175,2783.78
02.04.2018 06:00:00.000,1.23175,1.23229,1.23120,1.23229,5731.5698
02.04.2018 07:00:00.000,1.23226,1.23321,1.23204,1.23310,4630.3198
02.04.2018 08:00:00.000,1.23310,1.23319,1.23282,1.23294,3680.8101
02.04.2018 09:00:00.000,1.23293,1.23327,1.23285,1.23316,3168.22
02.04.2018 10:00:00.000,1.23317,1.23317,1.23267,1.23278,3020.0701
02.04.2018 11:00:00.000,1.23278,1.23425,1.23273,1.23415,6594.6602
02.04.2018 12:00:00.000,1.23416,1.23452,1.23344,1.23362,9743.0996
02.04.2018 13:00:00.000,1.23361,1.23376,1.23181,1.23221,13584.5303
02.04.2018 14:00:00.000,1.23223,1.23344,1.23106,1.23121,18684.4805
02.04.2018 15:00:00.000,1.23121,1.23121,1.22823,1.22881,19537.9805
02.04.2018 16:00:00.000,1.22881,1.22950,1.22854,1.22944,12228.7998
02.04.2018 17:00:00.000,1.22944,1.23049,1.22882,1.23049,12217.5898
02.04.2018 18:00:00.000,1.23044,1.23075,1.22990,1.23008,9820.7803
02.04.2018 19:00:00.000,1.23007,1.23063,1.22983,1.23060,10715.6797
02.04.2018 20:00:00.000,1.23058,1.23060,1.23011,1.23027,4192.29
02.04.2018 21:00:00.000,1.23029,1.23099,1.22994,1.23021,3898.0901
02.04.2018 22:00:00.000,1.23023,1.23039,1.22988,1.23013,2083.8899
02.04.2018 23:00:00.000,1.23014,1.23037,1.22925,1.22934,3996.45
03.04.2018 00:00:00.000,1.22933,1.23043,1.22926,1.23035,5464.52
03.04.2018 01:00:00.000,1.23036,1.23084,1.22971,1.23038,6086.6602
03.04.2018 02:00:00.000,1.23038,1.23099,1.23023,1.23078,4658.54
03.04.2018 03:00:00.000,1.23078,1.23120,1.23053,1.23058,3907.6899
03.04.2018 04:00:00.000,1.23058,1.23104,1.23048,1.23098,3430.26
03.04.2018 05:00:00.000,1.23098,1.23111,1.23036,1.23087,4693.7598
03.04.2018 06:00:00.000,1.23087,1.23249,1.23047,1.23233,12665.6504
03.04.2018 07:00:00.000,1.23231,1.23353,1.23205,1.23242,14248.2305
03.04.2018 08:00:00.000,1.23242,1.23310,1.23141,1.23168,13321.7695
03.04.2018 09:00:00.000,1.23169,1.23190,1.23045,1.23076,12659.1104
03.04.2018 10:00:00.000,1.23075,1.23157,1.22863,1.22884,11509
03.04.2018 11:00:00.000,1.22884,1.23059,1.22866,1.23021,12845.6904
03.04.2018 12:00:00.000,1.23020,1.23152,1.22922,1.22960,13703.0703
03.04.2018 13:00:00.000,1.22959,1.22992,1.22563,1.22581,19312.0898
03.04.2018 14:00:00.000,1.22583,1.22749,1.22540,1.22731,18591.1797
03.04.2018 15:00:00.000,1.22731,1.22762,1.22590,1.22613,16820.4609
03.04.2018 16:00:00.000,1.22613,1.22712,1.22579,1.22666,11887.0303
03.04.2018 17:00:00.000,1.22667,1.22741,1.22628,1.22641,9812.4502
03.04.2018 18:00:00.000,1.22641,1.22702,1.22608,1.22679,10796.8096
03.04.2018 19:00:00.000,1.22676,1.22720,1.22621,1.22638,11943.6904
03.04.2018 20:00:00.000,1.22639,1.22722,1.22639,1.22713,4140.02
03.04.2018 21:00:00.000,1.22715,1.22715,1.22651,1.22709,2851.05
03.04.2018 22:00:00.000,1.22708,1.22731,1.22694,1.22727,1690.01
03.04.2018 23:00:00.000,1.22727,1.22785,1.22690,1.22785,2983.78
04.04.2018 00:00:00.000,1.22785,1.22811,1.22730,1.22790,5380.6602
04.04.2018 01:00:00.000,1.22788,1.22794,1.22744,1.22780,6298.3101
04.04.2018 02:00:00.000,1.22779,1.22873,1.22778,1.22814,6052.0801
04.04.2018 03:00:00.000,1.22816,1.22837,1.22754,1.22826,4217.6802
04.04.2018 04:00:00.000,1.22826,1.22843,1.22784,1.22784,3326.28
04.04.2018 05:00:00.000,1.22785,1.22817,1.22729,1.22784,4695.2402
04.04.2018 06:00:00.000,1.22784,1.22784,1.22635,1.22661,10520.6201
04.04.2018 07:00:00.000,1.22666,1.22951,1.22572,1.22948,15998.7695
04.04.2018 08:00:00.000,1.22950,1.23148,1.22883,1.22921,16221.04
04.04.2018 09:00:00.000,1.22916,1.22969,1.22764,1.22776,12310.3096
04.04.2018 10:00:00.000,1.22774,1.22874,1.22760,1.22852,13668.5898
04.04.2018 11:00:00.000,1.22851,1.22930,1.22819,1.22883,12958.2002
04.04.2018 12:00:00.000,1.22884,1.23006,1.22715,1.22968,16538.5996
04.04.2018 13:00:00.000,1.22969,1.23005,1.22882,1.22977,16781.3496
04.04.2018 14:00:00.000,1.22980,1.23100,1.22895,1.22986,18875.5293
04.04.2018 15:00:00.000,1.22985,1.23038,1.22901,1.22914,15346.4004
04.04.2018 16:00:00.000,1.22914,1.22978,1.22871,1.22943,10761.54
04.04.2018 17:00:00.000,1.22943,1.22947,1.22826,1.22835,9361.6299
04.04.2018 18:00:00.000,1.22834,1.22853,1.22741,1.22801,11719.0703
04.04.2018 19:00:00.000,1.22800,1.22844,1.22745,1.22831,11100.0596
04.04.2018 20:00:00.000,1.22829,1.22829,1.22766,1.22780,4624.8101
04.04.2018 21:00:00.000,1.22780,1.22885,1.22780,1.22827,3206.54
04.04.2018 22:00:00.000,1.22827,1.22861,1.22811,1.22851,2041.85
04.04.2018 23:00:00.000,1.22851,1.22877,1.22819,1.22877,1898.79
05.04.2018 00:00:00.000,1.22877,1.22902,1.22847,1.22862,5386.1201
05.04.2018 01:00:00.000,1.22864,1.22897,1.22771,1.22803,4254.1602
05.04.2018 02:00:00.000,1.22802,1.22819,1.22774,1.22799,3902.76
05.04.2018 03:00:00.000,1.22799,1.22876,1.22778,1.22848,3486.6499
05.04.2018 04:00:00.000,1.22849,1.22855,1.22749,1.22771,5037.1299
05.04.2018 05:00:00.000,1.22771,1.22792,1.22709,1.22756,4643.75
05.04.2018 06:00:00.000,1.22754,1.22758,1.22589,1.22633,11067.4404
05.04.2018 07:00:00.000,1.22633,1.22711,1.22493,1.22574,14974.8701
05.04.2018 08:00:00.000,1.22577,1.22691,1.22538,1.22653,11324.6396
05.04.2018 09:00:00.000,1.22653,1.22837,1.22628,1.22764,12343.7305
05.04.2018 10:00:00.000,1.22764,1.22804,1.22690,1.22801,11240.4502
05.04.2018 11:00:00.000,1.22800,1.22818,1.22530,1.22561,12807.1602
05.04.2018 12:00:00.000,1.22562,1.22630,1.22358,1.22501,17189.0898
05.04.2018 13:00:00.000,1.22502,1.22688,1.22449,1.22560,17519.8906
05.04.2018 14:00:00.000,1.22559,1.22572,1.22215,1.22295,19364.1094
05.04.2018 15:00:00.000,1.22295,1.22331,1.22185,1.22292,16524.5996
05.04.2018 16:00:00.000,1.22290,1.22440,1.22286,1.22365,13631.2197
05.04.2018 17:00:00.000,1.22364,1.22380,1.22244,1.22360,12771.54
05.04.2018 18:00:00.000,1.22359,1.22397,1.22331,1.22368,10794.8301
05.04.2018 19:00:00.000,1.22368,1.22385,1.22336,1.22351,6271.29
05.04.2018 20:00:00.000,1.22349,1.22414,1.22345,1.22407,3447.3999
05.04.2018 21:00:00.000,1.22412,1.22421,1.22378,1.22398,3896.72
05.04.2018 22:00:00.000,1.22398,1.22470,1.22382,1.22448,4860.6001
05.04.2018 23:00:00.000,1.22448,1.22548,1.22405,1.22489,8396.5801
06.04.2018 00:00:00.000,1.22491,1.22533,1.22470,1.22493,8672.3398
06.04.2018 01:00:00.000,1.22493,1.22597,1.22481,1.22580,10232.2197
06.04.2018 02:00:00.000,1.22582,1.22600,1.22549,1.22552,6964.7998
06.04.2018 03:00:00.000,1.22551,1.22560,1.22420,1.22424,7525.9102
06.04.2018 04:00:00.000,1.22425,1.22431,1.22344,1.22386,9281.1201
06.04.2018 05:00:00.000,1.22386,1.22427,1.22357,1.22379,9078.6299
06.04.2018 06:00:00.000,1.22379,1.22392,1.22279,1.22364,16295.8896
06.04.2018 07:00:00.000,1.22360,1.22369,1.22154,1.22274,15773.1299
06.04.2018 08:00:00.000,1.22275,1.22370,1.22220,1.22352,14040.8604
06.04.2018 09:00:00.000,1.22353,1.22474,1.22350,1.22430,13081.25
06.04.2018 10:00:00.000,1.22431,1.22462,1.22392,1.22400,11835.3896
06.04.2018 11:00:00.000,1.22400,1.22427,1.22313,1.22320,11647.4102
06.04.2018 12:00:00.000,1.22320,1.22571,1.22198,1.22481,20836.25
06.04.2018 13:00:00.000,1.22482,1.22801,1.22443,1.22686,25400.6699
06.04.2018 14:00:00.000,1.22687,1.22762,1.22572,1.22621,18036.7207
06.04.2018 15:00:00.000,1.22620,1.22800,1.22607,1.22740,15573.6797
06.04.2018 16:00:00.000,1.22741,1.22790,1.22665,1.22757,13832.7695
06.04.2018 17:00:00.000,1.22759,1.22822,1.22680,1.22821,14093.0996
06.04.2018 18:00:00.000,1.22821,1.22897,1.22782,1.22857,12320.0801
06.04.2018 19:00:00.000,1.22860,1.22909,1.22817,1.22855,12708.9297
06.04.2018 20:00:00.000,1.22854,1.22869,1.22795,1.22834,3873.8
